OrderID,ProductID,UnitPrice,Quantity,Discount,OrderValue,UnitPrice_Scaled,Quantity_Scaled
10388,52,5.6,20,0.2,89.60000000000001,0.0027852998065764022,0.038306451612903226
10388,53,26.2,40,0.0,1048.0,0.018723404255319147,0.07862903225806452
10389,55,19.2,15,0.0,288.0,0.013307543520309478,0.028225806451612902
10389,62,39.4,20,0.0,788.0,0.028936170212765955,0.038306451612903226
10389,70,12.0,30,0.0,360.0,0.007736943907156673,0.05846774193548387
10390,31,10.0,60,0.1,540.0,0.006189555125725338,0.11895161290322581
10390,35,14.4,40,0.1,518.4,0.009593810444874276,0.07862903225806452
10390,46,9.6,45,0.0,432.0,0.005880077369439071,0.08870967741935484
10390,72,27.8,24,0.1,600.48,0.019961315280464218,0.046370967741935484
10391,13,4.8,18,0.0,86.39999999999999,0.0021663442940038683,0.034274193548387094
10392,69,28.8,353,0.0,10166.4,0.020735009671179885,0.7096774193548387
10393,2,15.2,25,0.25,285.0,0.010212765957446808,0.04838709677419355
10393,14,18.6,42,0.25,585.9000000000001,0.012843326885880078,0.08266129032258064
10393,25,11.2,7,0.25,58.8,0.007117988394584138,0.012096774193548387
10393,26,24.9,70,0.25,1307.25,0.01771760154738878,0.13911290322580644
10393,31,10.0,32,0.0,320.0,0.006189555125725338,0.0625
10394,13,4.8,10,0.0,48.0,0.0021663442940038683,0.018145161290322582
10394,62,39.4,10,0.0,394.0,0.028936170212765955,0.018145161290322582
10395,46,9.6,28,0.1,241.92000000000002,0.005880077369439071,0.05443548387096774
10395,53,26.2,70,0.1,1650.6000000000001,0.018723404255319147,0.13911290322580644
10395,69,28.8,8,0.0,230.4,0.020735009671179885,0.014112903225806451
10396,23,7.2,40,0.0,288.0,0.0040232108317214705,0.07862903225806452
10396,71,17.2,60,0.0,1032.0,0.011760154738878143,0.11895161290322581
10396,72,27.8,21,0.0,583.8000000000001,0.019961315280464218,0.04032258064516129
10397,21,8.0,10,0.15,68.0,0.0046421663442940036,0.018145161290322582
10397,51,42.4,18,0.15,648.7199999999999,0.03125725338491296,0.034274193548387094
10398,35,14.4,30,0.0,432.0,0.009593810444874276,0.05846774193548387
10398,55,19.2,120,0.1,2073.6,0.013307543520309478,0.2399193548387097
10399,68,10.0,60,0.0,600.0,0.006189555125725338,0.11895161290322581
10399,71,17.2,30,0.0,516.0,0.011760154738878143,0.05846774193548387
10399,76,14.4,35,0.0,504.0,0.009593810444874276,0.06854838709677419
10400,29,99.0,21,0.0,2079.0,0.07504835589941973,0.04032258064516129
10400,35,14.4,35,0.0,504.0,0.009593810444874276,0.06854838709677419
10400,49,16.0,30,0.0,480.0,0.010831721470019342,0.05846774193548387
10401,30,20.7,18,0.0,372.59999999999997,0.014468085106382977,0.034274193548387094
10401,56,30.4,70,0.0,2128.0,0.02197292069632495,0.13911290322580644
10401,65,16.8,20,0.0,336.0,0.011450676982591878,0.038306451612903226
10401,71,17.2,60,0.0,1032.0,0.011760154738878143,0.11895161290322581
10402,23,7.2,60,0.0,432.0,0.0040232108317214705,0.11895161290322581
10402,63,35.1,65,0.0,2281.5,0.025609284332688588,0.12903225806451613
10403,16,13.9,21,0.15,248.115,0.00920696324951644,0.04032258064516129
10403,48,10.2,70,0.15,606.9,0.006344294003868472,0.13911290322580644
10404,26,24.9,30,0.05,709.65,0.01771760154738878,0.05846774193548387
10404,42,11.2,40,0.05,425.59999999999997,0.007117988394584138,0.07862903225806452
10404,49,16.0,20,0.05,304.0,0.010831721470019342,0.038306451612903226
10405,3,8.0,50,0.0,400.0,0.0046421663442940036,0.09879032258064516
10406,1,14.4,10,0.0,144.0,0.009593810444874276,0.018145161290322582
10406,21,8.0,30,0.1,216.0,0.0046421663442940036,0.05846774193548387
10406,28,36.4,42,0.1,1375.92,0.026615087040618955,0.08266129032258064
10406,36,15.2,5,0.1,68.4,0.010212765957446808,0.008064516129032258
10406,40,14.7,2,0.1,26.46,0.009825918762088975,0.0020161290322580645
10407,11,16.8,30,0.0,504.0,0.011450676982591878,0.05846774193548387
10407,69,28.8,15,0.0,432.0,0.020735009671179885,0.028225806451612902
10407,71,17.2,15,0.0,258.0,0.011760154738878143,0.028225806451612902
10408,37,20.8,10,0.0,208.0,0.014545454545454545,0.018145161290322582
10408,54,5.9,6,0.0,35.400000000000006,0.003017408123791103,0.010080645161290322
10408,62,39.4,35,0.0,1379.0,0.028936170212765955,0.06854838709677419
10409,14,18.6,12,0.0,223.20000000000002,0.012843326885880078,0.02217741935483871
10409,21,8.0,12,0.0,96.0,0.0046421663442940036,0.02217741935483871
10410,33,2.0,49,0.0,98.0,0.0,0.0967741935483871
10410,59,44.0,16,0.0,704.0,0.03249516441005803,0.03024193548387097
10411,41,7.7,25,0.2,154.0,0.004410058027079304,0.04838709677419355
10411,44,15.5,40,0.2,496.0,0.010444874274661509,0.07862903225806452
10411,59,44.0,9,0.2,316.8,0.03249516441005803,0.016129032258064516
10413,1,14.4,24,0.0,345.6,0.009593810444874276,0.046370967741935484
10413,62,39.4,40,0.0,1576.0,0.028936170212765955,0.07862903225806452
10413,76,14.4,14,0.0,201.6,0.009593810444874276,0.02620967741935484
10414,19,7.3,18,0.05,124.83,0.004100580270793037,0.034274193548387094
10414,33,2.0,50,0.0,100.0,0.0,0.09879032258064516
10415,17,31.2,2,0.0,62.4,0.022591876208897486,0.0020161290322580645
10415,33,2.0,20,0.0,40.0,0.0,0.038306451612903226
10416,19,7.3,20,0.0,146.0,0.004100580270793037,0.038306451612903226
10416,53,26.2,10,0.0,262.0,0.018723404255319147,0.018145161290322582
10416,57,15.6,20,0.0,312.0,0.010522243713733075,0.038306451612903226
10417,38,210.8,50,0.0,10540.0,0.16154738878143135,0.09879032258064516
10417,46,9.6,2,0.25,14.399999999999999,0.005880077369439071,0.0020161290322580645
10417,68,10.0,36,0.25,270.0,0.006189555125725338,0.07056451612903226
10417,77,10.4,35,0.0,364.0,0.006499032882011605,0.06854838709677419
10418,2,15.2,60,0.0,912.0,0.010212765957446808,0.11895161290322581
10418,47,7.6,55,0.0,418.0,0.004332688588007737,0.10887096774193548
10418,61,22.8,16,0.0,364.8,0.016092843326885882,0.03024193548387097
10418,74,8.0,15,0.0,120.0,0.0046421663442940036,0.028225806451612902
10419,60,27.2,60,0.05,1550.3999999999999,0.019497098646034817,0.11895161290322581
10419,69,28.8,20,0.05,547.1999999999999,0.020735009671179885,0.038306451612903226
10420,9,77.6,20,0.1,1396.8,0.05849129593810445,0.038306451612903226
10420,13,4.8,2,0.1,8.64,0.0021663442940038683,0.0020161290322580645
10420,70,12.0,8,0.1,86.4,0.007736943907156673,0.014112903225806451
10420,73,12.0,20,0.1,216.0,0.007736943907156673,0.038306451612903226
10421,19,7.3,4,0.15,24.82,0.004100580270793037,0.006048387096774193
10421,26,24.9,30,0.0,747.0,0.01771760154738878,0.05846774193548387
10421,53,26.2,15,0.15,334.05,0.018723404255319147,0.028225806451612902
10421,77,10.4,10,0.15,88.39999999999999,0.006499032882011605,0.018145161290322582
10422,26,24.9,2,0.0,49.8,0.01771760154738878,0.0020161290322580645
10423,31,10.0,14,0.0,140.0,0.006189555125725338,0.02620967741935484
10423,59,44.0,20,1.5,-440.0,0.03249516441005803,0.038306451612903226
10424,35,14.4,60,0.2,691.2,0.009593810444874276,0.11895161290322581
10424,38,210.8,49,0.2,8263.36,0.16154738878143135,0.0967741935483871
10424,68,10.0,30,0.2,240.0,0.006189555125725338,0.05846774193548387
10425,55,19.2,10,0.25,144.0,0.013307543520309478,0.018145161290322582
10425,76,14.4,20,0.25,216.0,0.009593810444874276,0.038306451612903226
10426,56,30.4,5,0.0,152.0,0.02197292069632495,0.008064516129032258
10426,64,26.6,7,0.0,186.20000000000002,0.019032882011605416,0.012096774193548387
10427,14,18.6,35,0.0,651.0,0.012843326885880078,0.06854838709677419
10428,46,9.6,20,0.0,192.0,0.005880077369439071,0.038306451612903226
10429,50,13.0,40,0.0,520.0,0.00851063829787234,0.07862903225806452
10429,63,35.1,35,0.25,921.375,0.025609284332688588,0.06854838709677419
10430,17,31.2,45,0.2,1123.2,0.022591876208897486,0.08870967741935484
10430,21,8.0,50,0.0,400.0,0.0046421663442940036,0.09879032258064516
10430,56,30.4,30,0.0,912.0,0.02197292069632495,0.05846774193548387
10430,59,44.0,70,0.2,2464.0,0.03249516441005803,0.13911290322580644
10431,17,31.2,50,0.25,1170.0,0.022591876208897486,0.09879032258064516
10431,40,14.7,50,0.25,551.25,0.009825918762088975,0.09879032258064516
10431,47,7.6,30,0.25,171.0,0.004332688588007737,0.05846774193548387
10432,26,24.9,10,0.0,249.0,0.01771760154738878,0.018145161290322582
10432,54,5.9,40,0.0,236.0,0.003017408123791103,0.07862903225806452
10433,56,30.4,28,0.0,851.1999999999999,0.02197292069632495,0.05443548387096774
10434,11,16.8,6,0.0,100.80000000000001,0.011450676982591878,0.010080645161290322
10434,76,14.4,18,0.15,220.32,0.009593810444874276,0.034274193548387094
10435,2,15.2,10,0.0,152.0,0.010212765957446808,0.018145161290322582
10435,22,16.8,12,0.0,201.60000000000002,0.011450676982591878,0.02217741935483871
10435,72,27.8,10,0.0,278.0,0.019961315280464218,0.018145161290322582
10436,46,9.6,5,0.0,48.0,0.005880077369439071,0.008064516129032258
10436,56,30.4,40,0.1,1094.4,0.02197292069632495,0.07862903225806452
10436,64,26.6,30,0.1,718.2,0.019032882011605416,0.05846774193548387
10436,75,6.2,24,0.1,133.92000000000002,0.0032495164410058027,0.046370967741935484
10437,53,26.2,15,0.0,393.0,0.018723404255319147,0.028225806451612902
10438,19,7.3,15,0.2,87.60000000000001,0.004100580270793037,0.028225806451612902
10438,34,11.2,20,0.2,179.20000000000002,0.007117988394584138,0.038306451612903226
10438,57,15.6,15,0.2,187.20000000000002,0.010522243713733075,0.028225806451612902
10439,12,30.4,15,0.0,456.0,0.02197292069632495,0.028225806451612902
10439,16,13.9,16,0.0,222.4,0.00920696324951644,0.03024193548387097
10439,64,26.6,6,0.0,159.60000000000002,0.019032882011605416,0.010080645161290322
10439,74,8.0,30,0.0,240.0,0.0046421663442940036,0.05846774193548387
10440,2,15.2,45,0.15,581.4,0.010212765957446808,0.08870967741935484
10440,16,13.9,49,0.15,578.9350000000001,0.00920696324951644,0.0967741935483871
10440,29,99.0,24,0.15,2019.6,0.07504835589941973,0.046370967741935484
10440,61,22.8,90,0.15,1744.2,0.016092843326885882,0.17943548387096775
10441,27,35.1,50,0.0,1755.0,0.025609284332688588,0.09879032258064516
10442,11,16.8,30,0.0,504.0,0.011450676982591878,0.05846774193548387
10442,54,5.9,80,0.0,472.0,0.003017408123791103,0.1592741935483871
10442,66,13.6,60,0.0,816.0,0.00897485493230174,0.11895161290322581
10443,11,16.8,6,0.2,80.64000000000001,0.011450676982591878,0.010080645161290322
10443,28,36.4,12,0.0,436.79999999999995,0.026615087040618955,0.02217741935483871
10444,17,31.2,10,0.0,312.0,0.022591876208897486,0.018145161290322582
10444,26,24.9,15,0.0,373.5,0.01771760154738878,0.028225806451612902
10444,35,14.4,8,0.0,115.2,0.009593810444874276,0.014112903225806451
10444,41,7.7,30,0.0,231.0,0.004410058027079304,0.05846774193548387
10445,39,14.4,6,0.0,86.4,0.009593810444874276,0.010080645161290322
10445,54,5.9,15,0.0,88.5,0.003017408123791103,0.028225806451612902
10446,19,7.3,12,0.1,78.84,0.004100580270793037,0.02217741935483871
10446,24,3.6,20,0.1,64.8,0.0012379110251450678,0.038306451612903226
10446,31,10.0,3,0.1,27.0,0.006189555125725338,0.004032258064516129
10446,52,5.6,15,0.1,75.60000000000001,0.0027852998065764022,0.028225806451612902
10447,19,7.3,40,0.0,292.0,0.004100580270793037,0.07862903225806452
10447,65,16.8,35,0.0,588.0,0.011450676982591878,0.06854838709677419
10447,71,17.2,310,0.0,5332.0,0.011760154738878143,0.6229838709677419
10448,26,24.9,6,0.0,149.39999999999998,0.01771760154738878,0.010080645161290322
10448,40,14.7,20,0.0,294.0,0.009825918762088975,0.038306451612903226
10449,10,24.8,14,0.0,347.2,0.017640232108317215,0.02620967741935484
10449,52,5.6,20,0.0,112.0,0.0027852998065764022,0.038306451612903226
10449,62,39.4,35,0.0,1379.0,0.028936170212765955,0.06854838709677419
10450,10,24.8,20,0.2,396.8,0.017640232108317215,0.038306451612903226
10450,54,5.9,6,0.2,28.320000000000007,0.003017408123791103,0.010080645161290322
10451,55,19.2,120,0.1,2073.6,0.013307543520309478,0.2399193548387097
10451,64,26.6,35,0.1,837.9,0.019032882011605416,0.06854838709677419
10451,65,16.8,28,0.1,423.36,0.011450676982591878,0.05443548387096774
10451,77,10.4,55,0.1,514.8000000000001,0.006499032882011605,0.10887096774193548
10452,28,36.4,15,0.0,546.0,0.026615087040618955,0.028225806451612902
10452,44,15.5,100,0.05,1472.5,0.010444874274661509,0.19959677419354838
10453,48,10.2,15,0.1,137.70000000000002,0.006344294003868472,0.028225806451612902
10453,70,12.0,25,0.1,270.0,0.007736943907156673,0.04838709677419355
10454,16,13.9,20,0.2,222.4,0.00920696324951644,0.038306451612903226
10454,33,2.0,20,0.2,32.0,0.0,0.038306451612903226
10454,46,9.6,10,0.2,76.80000000000001,0.005880077369439071,0.018145161290322582
10455,39,14.4,20,0.0,288.0,0.009593810444874276,0.038306451612903226
10455,53,26.2,50,0.0,1310.0,0.018723404255319147,0.09879032258064516
10455,61,22.8,25,0.0,570.0,0.016092843326885882,0.04838709677419355
10455,71,17.2,30,0.0,516.0,0.011760154738878143,0.05846774193548387
10456,21,8.0,40,0.15,272.0,0.0046421663442940036,0.07862903225806452
10456,49,16.0,21,0.15,285.59999999999997,0.010831721470019342,0.04032258064516129
10457,59,44.0,36,0.0,1584.0,0.03249516441005803,0.07056451612903226
10458,26,24.9,30,0.0,747.0,0.01771760154738878,0.05846774193548387
10458,28,36.4,30,0.0,1092.0,0.026615087040618955,0.05846774193548387
10458,43,36.8,20,0.0,736.0,0.02692456479690522,0.038306451612903226
10458,56,30.4,15,0.0,456.0,0.02197292069632495,0.028225806451612902
10458,71,17.2,50,0.0,860.0,0.011760154738878143,0.09879032258064516
10459,7,24.0,16,0.05,364.79999999999995,0.01702127659574468,0.03024193548387097
10459,46,9.6,20,0.05,182.39999999999998,0.005880077369439071,0.038306451612903226
10459,72,27.8,40,0.0,1112.0,0.019961315280464218,0.07862903225806452
10460,68,10.0,21,0.25,157.5,0.006189555125725338,0.04032258064516129
10460,75,6.2,4,0.25,18.6,0.0032495164410058027,0.006048387096774193
10461,21,8.0,40,0.25,240.0,0.0046421663442940036,0.07862903225806452
10461,30,20.7,28,0.25,434.70000000000005,0.014468085106382977,0.05443548387096774
10461,55,19.2,60,0.25,864.0,0.013307543520309478,0.11895161290322581
10462,13,4.8,1,0.0,4.8,0.0021663442940038683,0.0
10462,23,7.2,21,0.0,151.20000000000002,0.0040232108317214705,0.04032258064516129
10463,19,7.3,21,0.0,153.29999999999998,0.004100580270793037,0.04032258064516129
10463,42,11.2,50,0.0,560.0,0.007117988394584138,0.09879032258064516
10464,4,17.6,16,0.2,225.28000000000003,0.012069632495164411,0.03024193548387097
10464,43,36.8,3,0.0,110.39999999999999,0.02692456479690522,0.004032258064516129
10464,56,30.4,30,0.2,729.6,0.02197292069632495,0.05846774193548387
10464,60,27.2,20,0.0,544.0,0.019497098646034817,0.038306451612903226
10465,24,3.6,25,0.0,90.0,0.0012379110251450678,0.04838709677419355
10465,29,99.0,18,0.1,1603.8,0.07504835589941973,0.034274193548387094
10465,40,14.7,20,0.0,294.0,0.009825918762088975,0.038306451612903226
10465,45,7.6,30,0.1,205.20000000000002,0.004332688588007737,0.05846774193548387
10465,50,13.0,25,0.0,325.0,0.00851063829787234,0.04838709677419355
10466,11,16.8,10,0.0,168.0,0.011450676982591878,0.018145161290322582
10466,46,9.6,5,0.0,48.0,0.005880077369439071,0.008064516129032258
10467,24,3.6,28,0.0,100.8,0.0012379110251450678,0.05443548387096774
10467,25,11.2,12,0.0,134.39999999999998,0.007117988394584138,0.02217741935483871
10468,30,20.7,8,0.0,165.6,0.014468085106382977,0.014112903225806451
10468,43,36.8,15,0.0,552.0,0.02692456479690522,0.028225806451612902
10469,2,15.2,40,0.15,516.8,0.010212765957446808,0.07862903225806452
10469,16,13.9,35,0.15,413.525,0.00920696324951644,0.06854838709677419
10469,44,15.5,2,0.15,26.349999999999998,0.010444874274661509,0.0020161290322580645
10470,18,50.0,30,0.0,1500.0,0.03713733075435203,0.05846774193548387
10470,23,7.2,15,0.0,108.0,0.0040232108317214705,0.028225806451612902
10470,64,26.6,8,0.0,212.8,0.019032882011605416,0.014112903225806451
10471,7,24.0,30,0.0,720.0,0.01702127659574468,0.05846774193548387
10471,56,30.4,20,0.0,608.0,0.02197292069632495,0.038306451612903226
10472,24,3.6,80,0.05,273.59999999999997,0.0012379110251450678,0.1592741935483871
10472,51,42.4,18,0.0,763.1999999999999,0.03125725338491296,0.034274193548387094
10473,33,2.0,12,0.0,24.0,0.0,0.02217741935483871
10473,71,17.2,12,0.0,206.39999999999998,0.011760154738878143,0.02217741935483871
10474,14,18.6,12,0.0,223.20000000000002,0.012843326885880078,0.02217741935483871
10474,28,36.4,18,0.0,655.1999999999999,0.026615087040618955,0.034274193548387094
10474,40,14.7,21,0.0,308.7,0.009825918762088975,0.04032258064516129
10474,75,6.2,10,0.0,62.0,0.0032495164410058027,0.018145161290322582
10475,31,10.0,35,0.15,297.5,0.006189555125725338,0.06854838709677419
10475,66,13.6,60,0.15,693.6,0.00897485493230174,0.11895161290322581
10475,76,14.4,42,0.15,514.08,0.009593810444874276,0.08266129032258064
10476,55,19.2,2,0.0,38.4,0.013307543520309478,0.0020161290322580645
10476,70,12.0,12,0.0,144.0,0.007736943907156673,0.02217741935483871
10477,1,14.4,15,0.0,216.0,0.009593810444874276,0.028225806451612902
10477,21,8.0,21,0.25,126.0,0.0046421663442940036,0.04032258064516129
10477,39,14.4,20,0.25,216.0,0.009593810444874276,0.038306451612903226
10478,10,24.8,20,0.05,471.2,0.017640232108317215,0.038306451612903226
10479,38,210.8,30,0.0,6324.0,0.16154738878143135,0.05846774193548387
10479,53,26.2,28,0.0,733.6,0.018723404255319147,0.05443548387096774
10479,59,44.0,60,0.0,2640.0,0.03249516441005803,0.11895161290322581
10479,64,26.6,30,0.0,798.0,0.019032882011605416,0.05846774193548387
10480,47,7.6,30,0.0,228.0,0.004332688588007737,0.05846774193548387
10480,59,44.0,12,0.0,528.0,0.03249516441005803,0.02217741935483871
10481,49,16.0,24,0.0,384.0,0.010831721470019342,0.046370967741935484
10481,60,27.2,40,0.0,1088.0,0.019497098646034817,0.07862903225806452
10482,40,14.7,10,0.0,147.0,0.009825918762088975,0.018145161290322582
10483,34,11.2,35,0.05,372.4,0.007117988394584138,0.06854838709677419
10483,77,10.4,30,0.05,296.4,0.006499032882011605,0.05846774193548387
10484,21,8.0,14,0.0,112.0,0.0046421663442940036,0.02620967741935484
10484,40,14.7,10,0.0,147.0,0.009825918762088975,0.018145161290322582
10484,51,42.4,3,0.0,127.19999999999999,0.03125725338491296,0.004032258064516129
10485,2,15.2,20,0.1,273.6,0.010212765957446808,0.038306451612903226
10485,3,8.0,20,0.1,144.0,0.0046421663442940036,0.038306451612903226
10485,55,19.2,30,0.1,518.4,0.013307543520309478,0.05846774193548387
10485,70,12.0,60,0.1,648.0,0.007736943907156673,0.11895161290322581
10486,11,16.8,5,0.0,84.0,0.011450676982591878,0.008064516129032258
10486,51,42.4,25,0.0,1060.0,0.03125725338491296,0.04838709677419355
10486,74,8.0,16,0.0,128.0,0.0046421663442940036,0.03024193548387097
10487,19,7.3,5,0.0,36.5,0.004100580270793037,0.008064516129032258
10487,26,24.9,30,0.0,747.0,0.01771760154738878,0.05846774193548387
10487,54,5.9,24,0.25,106.20000000000002,0.003017408123791103,0.046370967741935484
10488,59,44.0,30,0.0,1320.0,0.03249516441005803,0.05846774193548387
10488,73,12.0,20,0.2,192.0,0.007736943907156673,0.038306451612903226
10489,11,16.8,15,0.25,189.0,0.011450676982591878,0.028225806451612902
10489,16,13.9,18,0.0,250.20000000000002,0.00920696324951644,0.034274193548387094
10490,68,10.0,30,0.0,300.0,0.006189555125725338,0.05846774193548387
10490,75,6.2,36,0.0,223.20000000000002,0.0032495164410058027,0.07056451612903226
10491,44,15.5,15,0.15,197.625,0.010444874274661509,0.028225806451612902
10491,77,10.4,7,0.15,61.879999999999995,0.006499032882011605,0.012096774193548387
10492,25,11.2,60,0.05,638.4,0.007117988394584138,0.11895161290322581
10492,42,11.2,20,0.05,212.79999999999998,0.007117988394584138,0.038306451612903226
10493,65,16.8,15,0.1,226.8,0.011450676982591878,0.028225806451612902
10493,66,13.6,10,0.1,122.4,0.00897485493230174,0.018145161290322582
10493,69,28.8,10,0.1,259.2,0.020735009671179885,0.018145161290322582
10494,56,30.4,30,0.0,912.0,0.02197292069632495,0.05846774193548387
10495,23,7.2,10,0.0,72.0,0.0040232108317214705,0.018145161290322582
10495,41,7.7,20,0.0,154.0,0.004410058027079304,0.038306451612903226
10495,77,10.4,5,0.0,52.0,0.006499032882011605,0.008064516129032258
10496,31,10.0,20,0.05,190.0,0.006189555125725338,0.038306451612903226
10497,56,30.4,14,0.0,425.59999999999997,0.02197292069632495,0.02620967741935484
10497,72,27.8,25,0.0,695.0,0.019961315280464218,0.04838709677419355
10497,77,10.4,25,0.0,260.0,0.006499032882011605,0.04838709677419355
10498,24,4.5,14,0.0,63.0,0.0019342359767891683,0.02620967741935484
10498,40,18.4,5,0.0,92.0,0.012688588007736944,0.008064516129032258
10498,42,14.0,30,0.0,420.0,0.009284332688588007,0.05846774193548387
10499,28,45.6,20,0.0,912.0,0.0337330754352031,0.038306451612903226
10499,49,20.0,25,0.0,500.0,0.013926499032882012,0.04838709677419355
10500,15,15.5,12,0.05,176.7,0.010444874274661509,0.02217741935483871
10500,28,45.6,8,0.05,346.56,0.0337330754352031,0.014112903225806451
10501,54,7.45,20,0.0,149.0,0.004216634429400387,0.038306451612903226
10502,45,9.5,21,0.0,199.5,0.005802707930367505,0.04032258064516129
10502,53,32.8,6,0.0,196.79999999999998,0.02382978723404255,0.010080645161290322
10502,67,14.0,30,0.0,420.0,0.009284332688588007,0.05846774193548387
10503,14,23.25,70,0.0,1627.5,0.01644100580270793,0.13911290322580644
10503,65,21.05,20,0.0,421.0,0.014738878143133462,0.038306451612903226
10504,2,19.0,12,0.0,228.0,0.013152804642166345,0.02217741935483871
10504,21,10.0,12,0.0,120.0,0.006189555125725338,0.02217741935483871
10504,53,32.8,10,0.0,328.0,0.02382978723404255,0.018145161290322582
10504,61,28.5,25,0.0,712.5,0.020502901353965184,0.04838709677419355
10505,62,49.3,3,0.0,147.89999999999998,0.03659574468085106,0.004032258064516129
10506,25,14.0,18,0.1,226.8,0.009284332688588007,0.034274193548387094
10506,70,15.0,14,0.1,189.0,0.010058027079303675,0.02620967741935484
10507,43,46.0,15,0.15,586.5,0.03404255319148936,0.028225806451612902
10507,48,12.75,15,0.15,162.5625,0.008317214700193424,0.028225806451612902
10508,13,6.0,10,0.0,60.0,0.003094777562862669,0.018145161290322582
10508,39,18.0,10,0.0,180.0,0.012379110251450677,0.018145161290322582
10509,28,45.6,3,0.0,136.8,0.0337330754352031,0.004032258064516129
10510,75,7.75,36,0.1,251.1,0.004448742746615087,0.07056451612903226
10511,4,22.0,50,0.15,935.0,0.015473887814313346,0.09879032258064516
10511,7,30.0,50,0.15,1275.0,0.021663442940038684,0.09879032258064516
10511,8,40.0,10,0.15,340.0,0.029400386847195356,0.018145161290322582
10512,24,4.5,10,0.15,38.25,0.0019342359767891683,0.018145161290322582
10512,46,12.0,9,0.15,91.8,0.007736943907156673,0.016129032258064516
10512,47,9.5,6,0.15,48.449999999999996,0.005802707930367505,0.010080645161290322
10512,60,34.0,12,0.15,346.8,0.024758220502901353,0.02217741935483871
10513,21,10.0,40,0.2,320.0,0.006189555125725338,0.07862903225806452
10513,32,32.0,50,0.2,1280.0,0.02321083172147002,0.09879032258064516
10513,61,28.5,15,0.2,342.0,0.020502901353965184,0.028225806451612902
10514,20,81.0,39,0.0,3159.0,0.06112185686653772,0.07661290322580645
10514,28,45.6,35,0.0,1596.0,0.0337330754352031,0.06854838709677419
10514,56,38.0,70,0.0,2660.0,0.027852998065764023,0.13911290322580644
10514,65,21.05,39,0.0,820.95,0.014738878143133462,0.07661290322580645
10514,75,7.75,50,0.0,387.5,0.004448742746615087,0.09879032258064516
10515,9,97.0,16,0.15,1319.2,0.0735009671179884,0.03024193548387097
10515,16,17.45,50,0.0,872.5,0.01195357833655706,0.09879032258064516
10515,27,43.9,120,0.0,5268.0,0.03241779497098646,0.2399193548387097
10515,33,2.5,20,0.15,42.5,0.00038684719535783365,0.038306451612903226
10515,60,34.0,84,0.15,2427.6,0.024758220502901353,0.16733870967741934
10516,18,62.5,25,0.1,1406.25,0.04680851063829787,0.04838709677419355
10516,41,9.65,80,0.1,694.8000000000001,0.005918762088974855,0.1592741935483871
10516,42,14.0,20,0.0,280.0,0.009284332688588007,0.038306451612903226
10517,52,7.0,6,0.0,42.0,0.0038684719535783366,0.010080645161290322
10517,59,55.0,4,0.0,220.0,0.04100580270793037,0.006048387096774193
10517,70,15.0,6,0.0,90.0,0.010058027079303675,0.010080645161290322
10518,24,4.5,5,0.0,22.5,0.0019342359767891683,0.008064516129032258
10518,38,263.5,15,0.0,3952.5,0.202321083172147,0.028225806451612902
10518,44,19.45,9,0.0,175.04999999999998,0.013500967117988394,0.016129032258064516
10519,10,31.0,16,0.05,471.2,0.02243713733075435,0.03024193548387097
10519,56,38.0,40,0.0,1520.0,0.027852998065764023,0.07862903225806452
10519,60,34.0,10,0.05,323.0,0.024758220502901353,0.018145161290322582
10520,24,4.5,8,0.0,36.0,0.0019342359767891683,0.014112903225806451
10520,53,32.8,5,0.0,164.0,0.02382978723404255,0.008064516129032258
10521,35,18.0,3,0.0,54.0,0.012379110251450677,0.004032258064516129
10521,41,9.65,10,0.0,96.5,0.005918762088974855,0.018145161290322582
10521,68,12.5,6,0.0,75.0,0.008123791102514507,0.010080645161290322
10522,1,18.0,40,0.2,576.0,0.012379110251450677,0.07862903225806452
10522,8,40.0,24,0.0,960.0,0.029400386847195356,0.046370967741935484
10522,30,25.89,20,0.2,414.24,0.01848355899419729,0.038306451612903226
10522,40,18.4,25,0.2,368.0,0.012688588007736944,0.04838709677419355
10523,17,39.0,25,0.1,877.5,0.02862669245647969,0.04838709677419355
10523,20,81.0,15,0.1,1093.5,0.06112185686653772,0.028225806451612902
10523,37,26.0,18,0.1,421.2,0.018568665377176014,0.034274193548387094
10523,41,9.65,6,0.1,52.11000000000001,0.005918762088974855,0.010080645161290322
10524,10,31.0,2,0.0,62.0,0.02243713733075435,0.0020161290322580645
10524,30,25.89,10,0.0,258.9,0.01848355899419729,0.018145161290322582
10524,43,46.0,60,0.0,2760.0,0.03404255319148936,0.11895161290322581
10524,54,7.45,15,0.0,111.75,0.004216634429400387,0.028225806451612902
10525,36,19.0,30,0.0,570.0,0.013152804642166345,0.05846774193548387
10525,40,18.4,15,0.1,248.4,0.012688588007736944,0.028225806451612902
10526,1,18.0,8,0.15,122.39999999999999,0.012379110251450677,0.014112903225806451
10526,13,6.0,10,0.0,60.0,0.003094777562862669,0.018145161290322582
10526,56,38.0,30,0.15,969.0,0.027852998065764023,0.05846774193548387
10527,4,22.0,50,0.1,990.0,0.015473887814313346,0.09879032258064516
10527,36,19.0,30,0.1,513.0,0.013152804642166345,0.05846774193548387
10528,11,21.0,3,0.0,63.0,0.014700193423597678,0.004032258064516129
10528,33,2.5,8,0.2,16.0,0.00038684719535783365,0.014112903225806451
10528,72,34.8,9,0.0,313.2,0.025377176015473887,0.016129032258064516
